"","UserID","ItemID","Timestamp"
"42",6038,1079,956707547
"43",6038,1148,956707604
"44",6038,3088,956707640
"45",6038,1223,956707734
"206",6033,1193,956713500
"207",6033,1214,956713838
"208",6033,2028,956713838
"209",6033,110,956713865
"210",6033,1036,956713898
"211",6033,457,956713999
"212",6033,1408,956714023
"213",6033,3404,956714023
"214",6033,480,956714023
"215",6033,349,956714059
"216",6033,1608,956714059
"217",6033,2353,956714059
"218",6033,380,956714082
"219",6033,1580,956714112
"221",6038,1296,956714684
"245",6038,1183,956717204
"382",6027,2133,956725385
"383",6027,3263,956725526
"384",6027,1366,956725550
"396",6027,3552,956726112
"398",6027,3555,956726295
"399",6027,292,956726389
"400",6027,377,956726389
"401",6027,457,956726389
"402",6027,110,956726454
"403",6027,2028,956726454
"404",6027,1876,956726465
"405",6027,1573,956726594
"406",6027,1917,956726594
"407",6027,1610,956726594
"408",6027,10,956726620
"409",6027,1370,956726620
"411",6027,333,956726749
"412",6027,1265,956726766
"415",6027,1188,956726837
"416",6027,1517,956726845
"418",6027,1644,956726953
"634",6016,1084,956776340
"635",6016,2908,956776460
"636",6016,2611,956776499
"637",6016,3093,956776862
"638",6016,3467,956776862
"639",6016,964,956776932
"640",6016,969,956777057
"641",6016,1221,956777057
"642",6016,858,956777057
"643",6016,3000,956777101
"644",6016,2692,956777101
"645",6016,1912,956777277
"646",6016,919,956778313
"647",6016,1197,956778313
"648",6016,1204,956778313
"649",6016,314,956778338
"652",6016,3114,956778750
"661",6016,2384,956779117
"679",6016,3435,956779521
"680",6016,1248,956779521
"681",6016,608,956779552
"682",6016,2511,956779553
"683",6016,1809,956779584
"684",6016,866,956779607
"685",6016,2391,956779607
"688",6016,3022,956779941
"692",6016,2300,956779967
"693",6016,1394,956780020
"694",6016,2997,956780082
"695",6016,1537,956780115
"696",6016,2599,956780115
"697",6016,898,956780150
"699",6016,933,956780180
"701",6016,1885,956780275
"702",6016,1066,956780339
"704",6016,909,956780410
"705",6016,1966,956780457
"713",6016,2150,956780782
"941",5999,922,956846468
"942",5999,3435,956846468
"943",5999,1248,956846468
"944",5999,1252,956846468
"945",5999,1260,956846468
"946",5999,1267,956846468
"947",5999,2066,956846504
"948",5999,2186,956846504
"949",5999,1069,956846504
"950",5999,541,956846504
"951",5999,942,956846534
"952",5999,2940,956846534
"953",5999,746,956846534
"1428",5983,1968,956925867
"1429",5983,110,956925905
"1430",5983,1373,956925941
"1431",5983,3354,956926075
"1432",5983,1196,956926143
"1433",5983,1097,956926143
"1434",5983,924,956926180
"1435",5983,2529,956926205
"1436",5983,2140,956926240
"1437",5983,1200,956926240
"1438",5983,1127,956926272
"1439",5983,2657,956926305
"1440",5982,1198,956930171
"1441",5982,1197,956930250
"1442",5982,1214,956930250
"1443",5982,457,956930250
"1444",5982,2571,956930288
"1445",5982,1610,956930288
"1446",5982,377,956930344
"1447",5982,733,956930344
"1448",5982,349,956930377
"1449",5982,1608,956930377
"1450",5982,1220,956930417
"1451",5982,1101,956930486
"1452",5982,2640,956930486
"1453",5982,2406,956930516
"1454",5982,780,956930516
"1455",5982,2115,956930540
"1456",5982,1917,956930540
"1457",5982,380,956930606
"1529",5982,318,956935505
"1530",5982,50,956935505
"1531",5982,1270,956935555
"1532",5982,1036,956935555
"1533",5982,150,956935589
"1534",5982,1276,956935606
"1535",5982,2396,956935724
"1536",5982,1961,956935747
"1537",5982,1704,956935747
"1538",5982,593,956935846
"1539",5982,1584,956935952
"1540",5982,1265,956935970
"1541",5982,3552,956936454
"1715",6016,3010,956957422
"1716",6016,923,956957464
"1717",6016,1719,956957612
"1718",6016,1053,956957641
"1719",6016,1635,956957670
"1720",6016,1358,956957670
"1721",6016,1296,956957722
"1722",6016,3163,956957751
"1723",6016,800,956957751
"1724",6016,3289,956957778
"1725",6016,1041,956957810
"1726",6016,1916,956957974
"1727",6016,501,956958073
"1735",6016,1844,956958261
"1739",6016,97,956958682
"1740",6016,1897,956958734
"1743",6016,1836,956958815
"1745",6016,1354,956958890
"1750",6016,2192,956958948
"3619",5907,2186,957373427
"3620",5907,908,957373455
"3623",5907,3548,957373567
"3627",5907,3163,957373664
"3634",5907,904,957373707
"3635",5907,750,957373707
"3648",5907,1212,957373757
"3657",5907,965,957373847
"3660",5907,2208,957373868
"3661",5907,1267,957373888
"3703",5905,3114,957375659
"3704",5905,3253,957375692
"3705",5905,1923,957375722
"3706",5905,1278,957375756
"3707",5905,1234,957375800
"3708",5905,1968,957375816
"3709",5905,2791,957375816
"3710",5905,1580,957375869
"3711",5905,1307,957375889
"3712",5905,1777,957375889
"3713",5905,588,957375933
"3714",5905,2926,957375947
"3715",5905,345,957375976
"3716",5905,2498,957376002
"3717",5905,1747,957376024
"3718",5905,317,957376055
"3719",5905,104,957376055
"3720",5905,2657,957376083
"3721",5905,2109,957376171
"3722",5905,2470,957376237
"3723",5905,344,957376259
"3724",5905,3040,957376289
"3725",5905,2648,957376399
"3726",5905,1340,957376399
"3727",5905,2644,957376420
"3728",5905,1334,957376437
